restaurant_id,date,review_id,stars,text,Sentiment
ch458,8/21/2014,revch1073,2,"I'm generally not a steak person.  I have been to some nice steakhouses but I just can't manage to really get into it.  As such, STK was never high on my list of places to eat in Vegas.  I ended up going for a business dinner and was generally pleased, even for my steak-averse palate.

Pros
*The appetizers were amazing.  Hands down.  Everything we ordered was fantastic and they actually gave us the appropriate number of items based on the people at the table (might have been coincidence but I'll give them the point)
*The music selection was late 90's and early 2000's that reminded me of days gone by.  It was not what you normally hear at a club or a restaurant so it was a fun change of pace
*The drinks were fantastic and we were always asked about a fresh one before our glasses were empty
*The steak!  I know!  I said it.  It was a pretty good steak.  I only had a few bites of someone else's but it was the complete opposite of where my mind goes when I think about steak.

So far this review has been high-fives and kudos.  But that two star rating up there, that wasn't a mistake.  Every cloud has its silver lining, and at STK there were plenty of dark clouds to go with those small positive notes.

Cons
*The volume of the music is insane.  It started out manageable but we were basically shouting at each other by the time we left
*The drink I ordered was $18, and that seemed to be about average
*The sides were hit or miss.  Asparagus was cold but the truffle fries were like pillows of potatoey goodness.  The gratin was basically raw potatoes but the mushroom pot pie was flavorful, hot, and exotic tasting
*The service.  Our waiter was great.  Friendly, outgoing, ready to make recommendations.  Unfortunately, after he took our order he was gone and never to be seen again.  Instead we ended up with a loitering busser.  

As I mentioned earlier, this was a business dinner.  We were there to eat, of course, but we were also talking and enjoying our evening.  I guess we took too long to finish our appetizers because the server asked us no less than three times if he could clear anything away.  Every time we said no and he just slipped to the side and waited there.  It was like he was counting mississippi's in his head until he could ask us again.

So we've finished our entrees.  We ordered a shared dessert and coffee.  We're winding our evening down when the manager comes over to the table.  I assumed that he was there to just say thank you since I'm sure our bill was near the $1000 mark for the evening.  Turns out he was basically kicking us out of our seat.  He said the restaurant was at capacity and he wanted to buy us a drink at the bar so we could free up the table.

I'm sure there are people in Vegas who wish that their restaurants could be so full at 8pm on a weeknight that they are at capacity, but I can't tolerate being rushed from our table just because other people want to sit down.  I've waited at restaurants for over an hour because people weren't getting up and leaving, and that's just the way it goes.  If you dont like the wait time you go elsewhere.  It was really poor form that the manager asked us to vacate the table (after the check had been paid, mind you).

Overall I am disappointed with STK.  I went into the experience expecting stellar service and mediocre food.  Turns out the food was the surprise winner and the service was just leaving much to be desired.",negative
ch458,8/20/2014,revch1074,5,"Just recently visited this establishment for a Bachelor Party Dinner in the beginning of August. 

The food was delicious, service was superb and atmosphere was energetic! I had the 13oz Skirt Steak with bacon butter which I highly recommended. Others in my group order filets and bone in rib eyes and all were more than satisfied with their meals. For dessert I would encourage you to save room, so that you can sample the deliciousness of the sweet potato doughnuts! They were out of this world good! 

So if your in the dessert and have some money left over from the tables definitely try STK at the Cosmo I doubt you'll be disappointed!",positive
ch458,8/18/2014,revch1075,5,"STK is my fav steak house ...  Ribeye with lobster on top ...!!!   Can't go wrong ,..

Good job....!!!!!",positive
ch458,8/13/2014,revch1076,5,"Went too stk with the family for my birthday,  everything was phenomenal! Brad knew everything about the menu and was efficient and on his game the whole time! Jake at the bar is the man!! Best drinks in town hands down! If any one goes to eat definitely recommend these 2 gentleman!  Best steakhouse in town!",positive
ch458,8/10/2014,revch1077,4,"Food and service were overall, great.  This place is good for groups but maybe not kids.  The music was a bit loud but they were playing all the old hits so it was like fine dining in a club.  Even the bathroom had a staff person who offered all the toiletries and then some.  There was a line for the bathrooms, only one per gender.  Luckily there were more stalls outside of the restaurant.

The steaks were tender and cooked the way we ordered them.  The dipping sauces were a nice addition.  All of the side dishes were great to share and they had a good variety.  The mac n cheese sampler was probably my fav.  If you're coming here to celebrate a special occasion, be sure to let your server know and they will end your meal with a special treat.  We got a cup of fruit with a light whipped cream topped with a macaroon.  It was definitely a nice, happy ending.

Drinks are a bit pricy here.  We ordered 3 mixed drinks while we waited for our table and that bill alone came out to $60.  I'd definitely eat here again but maybe after some pre-drinking elsewhere.",positive
ch458,8/10/2014,revch1078,5,The food and drinks were delicious! Jake was the best. He took great care of us and really made the evening perfect!!!,positive
ch458,8/10/2014,revch1079,5,This place is A wait for it mazing!!!!! All thanks to Jake and Gio. They are LITERALLY the BeST bartenders in this restaurant and to be honest in Vegas entirely actually lol They are beyond cool and GREAT!!i would come back to STK just b/c of them. I heart them,positive
ch458,8/10/2014,revch1080,5,"OMG my steak was prepared perfectly for once thank God, and the entire experience was phenomenal thanks to our bartenders Gio & Jake. One word...QUALITY!!! I will most definitely come back just for them alone!! This is the perfect spot for young adults looking for an exciting dinner experience in Vegas. They even have a live DJ!",positive
ch458,8/8/2014,revch1081,4,We had an absolute blast at STK!  We went with four couples at 9 pm on a Friday.  We waited at the bar for our entire party to arrive and I enjoyed a glass of California Cabernet.  There was a DJ that played spot on music that set the tone and vibe of the whole restaurant!  The atmosphere is classy cool.  When we sat down my husband and I ordered a half dozen oysters.  They were small but very fresh and delicious.  We split the porterhouse steak that was cooked and seasoned to perfection and had asparagus and lobster Mac and cheese that was fabulous but a little pricey.  It was the best meal experience we had our five days in Vegas!,positive
ch458,8/8/2014,revch1082,5,Loved dinner at STK!  Clayton was super cool. Mags is the best waiter ever. Had so much fun. Food was delicious.,positive
ch458,8/5/2014,revch1083,2,"Disappointed with our experience here. Service was outstanding, but that's about all I can say for this location of STK. Visiting Vegas for the week from NYC where I have had great experiences at their midtown NYC location. This restaurant had sub-par food, steaks, sides and overall prices really didn't justify the costs. 

Coming from someone who lives in NYC, I'm not one to complain about things that cost more than usual, it's just that when our steaks came, they weren't rich and flavorful like they tasted at the other location. I asked my three other dinner companions and they all agreed whole-heartedly that it was a pretty big disappointment.

My last comment is on the restaurant itself. Compared to other locations, it seems like they really didn't invest much to pump the ambience, it's lit up bright.",negative
ch458,7/31/2014,revch1084,5,"loved it! Excellent service and food. Very Chic vibe, cool background music, dim lighting. I liked the energy. Come here when you want to treat yourself!",positive
ch458,7/30/2014,revch1085,5,"Bone in filet with lobster mac n cheese is to die for.  Their oysters, king crab, and other sea food favorites were the ultimate compliment to my phenomenal meal. Brad (our server) was knowledgeable, attentive, and went out of his way to make my wife feel special on her birthday this last Monday despite the crowd of demanding industry people.  One of the managers (Clayton) touched every table and had an impromptu conversation with all of our guests.  What an experience!!!!",positive
ch458,7/28/2014,revch1086,2,"We have been with 2 friends to STK Las Vegas on a Saturday evening.
Strengths:
- Waiting time to get a seated was 10 minutes. good for a saturday night at 9pm.
- Nice Decor
- good steaks

Weaknesses:
- No the warmest welcome for high end restaurant by the hostesses
- VERY high price for OK+ food (12 truffle fries for 12$, come on!)
- Not a very attentive staff - asked for ""easy on parmesan for the fries"" and got them completely covered
- Waiting time to get the food - was 45mins for 3 steaks... We were about to leave.
- Tiny bathroom! long waiting line for ladies and men!
- the worse part is the music! WAY TOO LOUD! I did not enjoy the restaurant ambiance at all because we were not able to talk and hear each other.

I DO NOT recommend this restaurant",negative
ch458,7/27/2014,revch1087,5,"Favorite steakhouse in Las Vegas. Love the upbeat vibe of the joint. I start with the Blue Iceberg Salad. Favorite steak is the Bone-in Filet. The mac & cheese, creamed spinach, parmesan truffled fries and creamy Yukon potatoes we're all fantastic.",positive
ch458,7/27/2014,revch1088,4,Everyone enjoyed their steaks. I had the porterhouse and it was great. I asked for no onions but their were grilled onions only plate. Dessert was ok. The mashed potatoes were ok. Dinner for 4 with one cocktail was $389.00 kinda high. Points off for loud music and front staff - hosts who thought very high of themselves.,positive
ch458,7/26/2014,revch1089,4,"STK did it again with another great dining experience.  If you are looking for a hip steakhouse with great music and great food, this is your place.  Made reservations for 4 and were seated quickly with prompt service and a personable wait staff.  The food was as expected and worth every penny.  
The bread was hot and delicious and our steaks were cooked to perfection. I was adventurous and ordered the jalapeño onion topper on top of my filet and enjoyed every bite.  Mac was cheesy and the asparagus had a nice kick of zest.
The music was great and brought back memories of years past.  Props to the DJ for his mash-ups. 
My only disappointment was that our Moscow Mules were not served in copper mugs due to customers stealing them. STK was where I first was introduced to that drink and raved about them to my brother and girlfriend only to have them served in a highball.",positive
ch458,7/22/2014,revch1090,4,"I've got NOTHING but love for my STK--nothing but solid L-O-V-E and it kills me to update this review and take a star away.   

The group I was with has been there several times over the past few years--enough where the staff recognizes us.   On this past visit, the food was excellent (as always), the bartenders/host staff were great (as always), but the problem?  The DJ.  The Thursday night DJ fell short for us.  The Friday/Saturday night DJ always plays everything you want to hear and always leaves you wondering, ""Did he steal my playlist?""    The Thursday night DJ needed a little help.  We handed her a list of 4 songs with a nice tip.  The first two requests said, ""Anything Britney and anything Michael.""  Not to needy, right?  In the two hours we were there, we only heard 2 of 4 requests and with the second one we had to beg.  (And I mean seriously beg).  We were sweet and nice and completely reasonable, leaving a 25% tip for our servers (we had to ask them to beg too).  Note to the Thursday night DJ:  when one of your patrons has the entire upper floor clapping and cheering to her dance routines, play what she wants to hear because it's not about you.  Unfortunately, our group won't be back on a Thursday night again.",positive
ch458,7/16/2014,revch1091,4,"Great decor
Delicious food
Wonderful service

When I go on yelp I want to know what people ordered and if it was palatable. 
So I'll start with the best dish!!!
The sweet potato donuts are AMAZING!
I'm going to try not to sneak back down later this evening for my very own plate :) make sure you save room for those. Or start with them. Might as well insure you have room.
For dinner...
We ordered the filet rare. It was tender and delicious. 
The fish of the day was sea bass and it was buttery with a crispy outer layer. Amazing!
We ordered 4 sides
The creamed corn, my husband said it was his favorite. It was a little more like a soufflé in my opinion. Good taste, sweet but a little fluffy, not like southern creamed corn.
Mashed potatoes- Creamy and delicious.
Macaroni and cheese- Flavorful.
Broccolini- tasty.
The other dessert we had was the pana cotta. Hmmm, not great, sadly. 

The sides were good. Not to die for but yummy. Usually the sides have me oohing and awing. The main courses were very yummy. 
This was probably my 2nd time here in Vegas and we probably dine at the LA location yearly. So I'm sure we will be back. 
It's a great restaurant for special occasions. I love the atmosphere, very fun.
By the way, we weren't able to get a reservation but if you go to the first seating at 6 they can easily accommodate you.",positive
ch458,7/15/2014,revch1092,5,I walked in at 10:00 pm the place was full but i did find a place to sit on the bar for me and my 2 friends. The food was good we got our drinks really fast. The music was very good and the atmosphere was fun! We had a blast!! Love this place,positive
ch458,7/13/2014,revch1093,4,"Ok bachelorette party night #2, we went to STK. This was much more fun than the prior evening. Partly because the restaurant was located in the convenience of our hotel, the Cosmo. Atmosphere was tame, noone was obviously drunk or falling out of their seat. The night was off to a good start. All of the waitstaff were gorgeous, including our busboy, who got shamelessly hit on by several of the girls at our table. No not me. I was focused on the food, which was amazing. Our server was prompt with our drink orders and complimentary bread for the table (out of this world good!) It had chive butter melted on the side. I ate so much I was not too hungry so only ordered the tuna tartare appetizer and romaine salad. That was the perfect amount of food though and the tuna was awesome. The salad tasted like it had caesar dressing which I love so it was all good. Other favorite dishes at the table were the crab legs and shrimp rice crispies. If I came back I would probably stick with the tuna again but get the pear/walnut salad.",positive
ch458,7/11/2014,revch1094,3,"I've been hearing really good things about this place so; we decided to go here for a friend's birthday over the 4th of July weekend. We ordered a couple appetizers to share; FoieGras Waffles and Beet Salad, both were decent but nothing special. For entrées, we ordered a cowboy rib eye with attached bone. The server recommended we add FoieGras and Truffle butter to top the steak. The steak was common even with all that foie and truffle butter. Don't do the extras, its pricey and didn't provide bang for your buck. The server was excellent and made the dinner memorable even though the food was ok.",negative
ch458,7/9/2014,revch1095,4,"Vegas seems to love NYC restaurants.  I saw dozens of places that started out in The City, in Sin City.  STK at the Cosmopolitan being one of them.  It was towards the end of our trip where we found ourselves checked out of the hotel but waiting for a later flight sooooo steak it is!

We got here too early to really get the feel of the place but it seemed to be like the NYC STK, a trendy steakhouse.

Ordered a salad and a sirloin as I've been known to do...  

Service was solid, server was nice enough and attentive without being overly good or bad in any way.  

Salad was a bit of a dissapointment, was sort of a hodpodge between a regular salad and a blue cheese wedge.  It wasn't bad but it wasn't good.

The steak was very solid though.  Ordered rare + and it came out medium rare so that was fine.  Sort of underseasoned but I was able to fix that with the ton of pepper and salt the waitress brought over.  Overall the steak was good to very good but not Del Frisco's/Sparks level.  

The sides were pretty good as well, creamed spinach was nice in particular. 

There are entirely too many options to ever head back to this place again but I would say if you're in the hotel and hungry it is a solid choice.  Boarderline 3/4 star I'll give it the bump to 4.",positive
ch458,7/4/2014,revch1096,4,"What absolutely love about this place is the upbeat atmosphere.  They have a DJ (but not too loud) who plays upbeat music to keep your energy high if you're planning on staying out afterwards.

Not necessarily a place for romance, though.

The food is pretty good and the cocktails are outstanding.  I definitely recommend topping your steak with the truffle butter.

Service was a tad slow but when our waitress was around she was knowledgable and friendly. 

You MUST try the sweet potato doughnuts for dessert!",positive
ch458,6/29/2014,revch1097,4,"So when we first arrived to Vegas my boyfriend kept saying...
Boyfriend: if I do good on the tables I'm going to take you to STK!
Me: What's that?
Boyfriend: A steakhouse. ..get it STK...steak...isn't that cool.
Me: Yes, that is so clever. Anyways it must be really expensive if you're depending on doing well on the table. 

So all week he's talking about this place and loses a good chunk of money on the table the night we were supposed to go. Well I played my $10 ( im afraid to gamble), and walked away with $50! I said, ""Well it looks like I'm buying myself dinner at STK, you're not going to talk about it all week and not let me go because you're mad at your bad luck."" Lol

It was 10:30pm and before going back to our hotel we went to the 3rd floor of Cosmo to check out STK. We heard the great music coming out of STK and they we're playing all the hip hop jams. It was the best music I heard all week ( esp since it was EDC WEEK). The hostess said they could reserve a table for 11:00pm, so we hung around since the music was good.

Atmosphere- Def looks like where all the trendy people go, Cosmo feels like that anyways. All the women were beautiful, the men dressed nice. There were a lot people hanging around the bar. Restaurant dark and music loud. 

So around 11:10 we were seated and our server was pretty cool. We looked at the menu and I studied what I could get with my $50 winnings. I only went here to spend my winnings as planned.  Well after looking at the menu I saw I could get salad, dessert and maybe water for $50 lol. Most steak dishes were around $50 minimum, chicken dish around $30, all desserts $12, sides $11, side salad $13, and most appetizers and small plates close to $20. Cocktail/Drinks $15 to $30.

After some quick calculations I ordered a field green salad, an appetizer, and the sweet potato donuts. I saw that shrimp was $6 so I said,""Can I add shrimp to my salad?"" The server then asked, how many pieces? I said,""How many come in the $6 order?"" He said...one piece. I was like, 1 piece? What kind of prep goes into that shrimp, $36 for 6 pieces? Ok nevermind adding shrimp. The server then kept asking if I wanted a cocktail, and in my head I was like ,""hell no"", keep the free water coming lol.

The blue cheese bread with chives was a little too strong for me, I'm not a fan of it.  My salad was ok, better than a lot of places but it needed craisins or nuts or shrimp lol...something.  My beef appetizer dish with pesto pasta was light and tasty.  The beef was sliced so thin it melted in my mouth. The sweet potato donuts were sooooo good. Definitely try those.  Sweet and fried fresh. 

My poor boyfriend still had the poop face about losing $400 in 10 min, and he didn't want to try anything. He was at least trying to get into the music to feel better. A girl next to me was there for her birthday and her boyfriend ordered her every dessert on the menu. They all looked so good! Especially the skillet cookie. She actually offered me some, but I heard my boyfriend jokingly whisper...""if you say yes and take some of her food, im gonna slap you."" So I told her,  no thank you.

My bill came to $49 without an entree, but I was still satisfied.  I'll def come back for the full experience when we have more time and money ;).",positive
ch458,6/27/2014,revch1098,5,"We were staying at the Cosmopolitan and wanted to eat at STK before a night out. We tried to make reservations earlier in the day but were told they had nothing available but were welcome to stop-by to see if anything had opened up.

We arrived and almost immediately, they found a spot for our party of 4. It is definitely a lively spot. We were dining late (around 9pm) and the music was loud, the place was packed and everyone was having a great time.

We all ordered steaks, and they were wonderful. I order my steak well-done, and most steak houses will still bring it with some pink in the middle. STK cooked it to perfection, just how I asked. My husband and his friend both said it was the best steak either of them had ever had.

The creamy yukon potatoes were amazing as well.

Great experience, will definitely be back!",positive
ch458,6/27/2014,revch1099,3,Good food. But way too loud.  It's a good restaurant with loud club music. Not the place to go if you want to have a conversation.,negative
ch458,6/24/2014,revch1100,4,"Rounded up from 3.5 stars, another stop during EDC weekend. I live in LA and I haven't been to STK in LA. Blasphemous right? 

Ordered their special of the night: Chilean Sea Bass (on a bed of porcini mushrooms and topped with shaved black truffle): So tasty! The Chilean sea bass was perfectly cooked and the bed of mushrooms were DELICIOUS. However, because of how flavorful the porcini was, the delicate truffle was lost. However, I was amazed by the sheer quantity of truffle. This dish was swimming in it. 

No meal is complete without sides:
*Mac & Cheese: I'm not sure what kind of cheese they use but it was more white/mild? Eh. Skip it. 
*Sweet Corn Pudding: People rave about this and I can see why. It's sweet, creamy and kind of like mashed potatoes! Probably not any healthier than mashed potatoes but still tasty
*Haricot Vert: Pretty standard but gotta get your greens in! 
*Broccolini: Super salty.

Overall, great Vegas dining experience. Upbeat music. Cheery staff. Good food!",positive
ch458,6/24/2014,revch1101,3,"My party of 4 came here for dinner and was greeted by great service. Our server was friendly, and attended to our food complaints professionally.

Bread with blue cheese sauce and chive olive oil - This was rather adventurous and I really enjoyed it since I'm a fan of blue cheese. Unfortunately, my friends didnt enjoy it quite as much :( To each its own!

Beef tartare with black truffle, sliced radish, soy caramel - Love how the fragrance of the black truffle brought out the freshness of the beef. The potato chip was also very fresh. Really enjoyed this.

Pork belly with soy glaze, pickled radish and ginger - The first time this was served, the pork belly was over cooked so much that it was tough and chewy. Not great. Had to send this back. The second time was much better and more well seasoned, though still a little too tough for my liking. I'd give this a pass.

Lil BRGs (wagyu sliders) - Super good!! We didnt add truffles or foie gras, but if I had the chance to do this again, I'd definitely try adding both!

Medium Sirloin steak - The best steak of the night. Steak was beautifully cooked, soft, easily cut, and had a layer of fats making the steak not too dry. Definitely recommended.

Medium filet with foie gras topping - Steak was slightly too dry for my liking, but foie gras was beautifully cooked. 

Medium Rare Filet Medallion - The first time this was served, the beef was way overcooked. It was so cooked that it tasted overly-charred, and the beef was definitely past medium rare. We had this sent back and the beef was perfectly cooked the second time round. Recommended!

Sides:
Mushroom pot pie - This was yummy, but way too salty. There is no way the pot pie can be this salty. We contemplated sending this back too, but by then have given up on having our food sent back so we just ate it anyway.

Truffle fries - OMG SO GOOD. MUST ORDER. Freshly cut potato with truffles. Can't go wrong.

Mac and cheese - Decent but ok to pass.

The bill came up to be about $330 before tips, including a bottle of riesling, which is pretty OK. Ambience was nice with great music. 

4 stars for food (after they finally got it right), but unfortunately having to send food back twice is unacceptable for a fine dining restaurant, hence -1 star. Thankfully, the waiter handled it professionally and made sure we were very satisfied with our food.",negative
ch458,6/13/2014,revch1102,4,"Solid steak place. I got the bone-in ribeye and split it with someone. We also got mushrooms and broccoli rabe as sides. Oh, and a tuna tartare to start. Everything was delicious, server did a great job handling 10 girls. The food even came out in good time considering the place was packed. 

My only complaint is you can barely hear yourself speak because it's so damn loud in there, it's like a club.",positive
ch458,6/13/2014,revch1103,5,"Shady rolled into his go-to spot in Vegas for another go-'round with his favorite lady servers in the business. Stephanie and Amy just plain kick -ass over the competition. Genuinely friendly, beautiful, great at what they do, it makes suffering through the 150 decibal sound system all worth it. And Shady has to admit, with all the scenery the food is actually very good. This year Shady took down the lamb chops which were cooked perfectly and delicious on one night, and the sirlion on another. Coupled with some nice red's, the great girls behind the bar, and the scenery all around, STK is just a great night out in Vegas. Shady has been a regular here since it opened 3 years ago, and as long as Shady's ladies are there, so is Shady. Just please, after 1000 reviews suggest you lower the music just a tad, please listen to the people.",positive
ch458,6/10/2014,revch1104,5,"One of my favorite steakhouses. 

I ate here in October of 2012 so this review is long overdue. 

My boyfriend and I were not only happy with the service but enjoyed every bite of the food.",positive
ch458,6/9/2014,revch1105,5,"We tried to reserve a table of 4 on a Friday night on the night before. Everything was completely booked except for tables at around 5pm and 11pm. Those times were just too early and too late. We passed by the place around 4 and tried to bribe our way to get a table around 7 and the hostess told us that there was a section (the tall tables) that are first come first serve and they usually fill up by 7. So, we left and two of us came back at about 6:20pm and got a table easily. Out of about 12 or so, after us, there were only 2 tables left and they filled up in 10 min...so if you can't reserve a table, arrive around 6 to get a tall table!

Service was great all night by the busser and waitress. Cleared dirty dishes out quickly and checked on us often. We did bring a bottle of wine ourselves and was told that there was a $50 corkage fee. My friend complained to the waitress saying it was BS to charge that much to open a bottle and politely asked if she could ask her manager to not charge him (since he was a Cosmo VIP guest) or at least reduce the fee. The manager reduced it to $25.

Atmosphere was cool, they have a live DJ playing and he was spinning 80's music the whole time, that was dope. Definitely an upscale resto. They say you're supposed to dress formal/""nice"" but I came in jean booty shorts, a cropped top and black flats. Other girls were dressed like they were going to a winter formal. 

We started off with a dozen of half shell oysters, they were pretty small. Ordered the mac and cheese, it was alright (not a huge mac and cheese fan but the others loved it). Ordered the truffle parmesan fries, these were thicker fries than I thought but they were really good! And for my entree, I ordered the porterhouse to share with my friend because it was such a huge dish. Also got the red wine bbq? sauce on the side, and omg, it was sooooooooo good!! I dipped everything in that sauce! haha. Also ordered the stiletto cucumber cocktail, it's pretty minty, it was good. Friends ordered the chocolate cocktail, not a huge fan of chocolate..but if you're a chocolate lover, this one's for youu!

Overall, everything was great! Great service, great food, great atmosphere! Would def come back! Bill came out to about $400, yes very pricey. The best part of it all, the whole meal was comp'd. #WIN.",positive
ch458,6/7/2014,revch1106,4,"It is a niiiice place for a romantic dinner, I personally loved the dimmed light atmosphere. I was recommended the Kobe steak, which I thought was not any better than their rib-eye. So you can save your money on that! I love their oyster!! Super fresh!! Not a fan of their pie.",positive
ch458,6/3/2014,revch1107,5,"I've eaten at countless Prime steak houses and this is by far one of the best meals I've ever had.  We had a party of 7 that included 12 years old twins.  The waitress was top notch, she even took my twins over to the DJ so they could see how things work!

Now on to the food...

Only one person ordered a salad (I forgot which one) but loved it!  I had the Lobster Cocktail which had just the right amount of kick from the horseradish and vodka.  For side dished we ordered Sweet Pudding Corn, Parmesan Truffle Fries, Mac & Cheese, and Spiced Maple Carrots.  All of which were simply amazing.  For steaks we had 4 bone in Filets (Best steak I've had in years), 2 bone-in Rib Steaks, and 1 Filet Medallion.  They were all cooked to the perfect temp, seasoned perfectly, and served piping hot.  

For dessert they had an off the menu item which we tries which has a homemade mint chocolate chip sandwich served with homemade whipped cream and chocolate sauce for dipping.  The homemade mint ice cream was the star of the show.  I've never had ice cream before with such a great flavor of mint!  We also ordered the STK Cones which were good but nothing like the ice cream sandwich.

It's not cheap ($750 with tax and tip and we only had about 6 beers total) but worth it!",positive
ch458,6/3/2014,revch1108,5,"Arrived around 8pm and there was a at least 20 people in line reserving a table for their individual parties.  Some dressed to the nines and other in shorts and T-Shirts.  STK may not have a formal dress code but the ambiance deserves the common courtesy of looking presentable at the very minimum.  I of course decided on my blue pin striped suit with colorful pocket square to add that bit of splash. 

I went past the line and straight for the bar since you have access to their full menu. They have two bars here. If the first one is full continue towards the back and you will most likely find an open seat.  The bar tenders were absolute dolls and very attentive, making you feel at home.  With the DJ spinning tracks in the background and with dim lighting, it sets you up for an evening out on the town. 

First came out the bread which gets mad reviews from Yelpers across the board. I thought the hype was over the top, turns out it live up to it and plus more. 

I started my dinner with a field greens salad which I didn't expect much other than a common mixed greens salad.  It was amazing and definitely worth a try if you liked feta cheese. Beside the vinaigrette which was full flavored it had candied pecans which were succulent.

On to the main course, their Colorado Rack of Lamb. Ordered it medium rare as any respective lamb lover should.  It was seasoned to perfection and sinfully marbled. You are almost forced to gnaw on the bone and since I was at the end of the bar counter, I couldn't help myself and sneaked in a couple of nibbles. It was simply that good. 

For desert, on recommendation the of the lovely bar tender, I went with the sweat potato donuts with caramelized walnuts. Mind you I hate anything sweet potato but after being referred to as honey, sweetie and babe the whole night I couldn't refuse the recommendation.

I'm glad I did because it was epic and in the top three deserts i have ever had in Vegas. I paired it with a latte and it was to die for. A definite must have.",positive
ch458,6/2/2014,revch1109,1,"This rating is specifically for the planned course for our bachelorette party. 13 women, $2200, $170 per person. Many times people give bad reviews because a place is expensive. I didn't come to Vegas to save money, so that is not my gripe. The majority of us were doctors, lawyers, and those in the medical profession. We came here to throw down :) I am actually so surprised that the food was this bad. Just because our service came ""family style"" doesn't mean they should skimp on portions or quality (ask Robert Irvine on Dinner Impossible). This is what we all got for $2200, and I'm NOT kidding!: 

1. Bread (was the best thing I had here)
2. Soggy overdressed ceaser salad
3. ONE cocktail shrimp (ONE!!!! not a few, not several, but ONE!!!)
4. ONE lobster ravioli (ONE!!!, the size of a regular ravioli, 2 x 2). I didn't eat this one because I am allergic to lobster, so I gave mine to my friend. So she had TWO.
5. One small lump Mac and cheese (Not the good kind with the real cheese and baked crust on top, the kind you would get at a buffet)
6. One lump Creamed spinach. No real comments, it's creamed spinach.
7. Risotto swimming in what tasted like Campbells cream of chicken soup.
8. And the star of the night, the main course...dry skirt steak, not seasoned. Good thing the bride doesn't eat beef! (A lot got thrown away, no one wanted to eat much of it)
9. One glass of champagne

6 of us got an extra cocktail (well vodka and club soda for me, very small glass, not those large tumblers you get at the club). I felt like I crashed my grandfather's assisted living buffet dinner. This food was not only extremely expensive, but it would have been a rip off even if it was a cheap meal at any old restaurant. SHAME ON YOU STK! Giving us this horrible memory of our darling friend's celebration dinner. Of course she didn't complain, she is a beautiful person. 

We were all crammed in a table that wasn't meant to fit 13, we had reservations, but we were 30 minutes late because it takes a long time for 13 women to get out of the room (Know what I mean?), but geez, hold our table for pete's sake, and don't let us wait 1 hour to sit down. They ended up bringing this table from storage and making room in the bar area for us, one hour later when they could have done this from the get go when they saw their restaurant was full. There were no serving utensils with any of our platters, so we used our forks and spoons to dish. Not clean or convenient. We were all good friends, so this is the least of my gripes. 

Did we have fun? Yes, the music was all 80s, and catered to our 30 and up crowd. We thoroughly enjoyed watching the next table of 40 and overs doing the running man and cabbage patch to tunes from Tag Team and Grand Master Flash. That part was amazing. Kept my mind off being continuously tempted to speak to the manager about his horrible meal, and that was BEFORE the bill came. The service was great, but didn't make up for the horrible horrible horrible food to warrant even a second star. I had to throw that in one more time, as I get angrier the more I write.

Will I come here again, maybe. So I can understand why people gave it such good ratings, since they most likely did not order a planned course meal. For anyone thinking of having a planned meal here for large party, or possibly pre-wedding festivities, DON'T. Order a ""normal"" meal, like normal people do. That's what we should have done.",negative
ch458,5/31/2014,revch1110,1,"Don't waste your time on this restaurant; substandard is too high of a rating for this restaurant. We sat at our table  20 minutes before we even knew who our waiter was and another 5 minutes before he came back to take our order. 
My husband's steak was over cooked, the waiter came back once to check on us, and then he never came back again until we waved him down to get our bill. The music is so loud you could hear what one another was saying, the table next to us was yelling in order to be heard by one another which was annoying. It was the worst dining experience ever!!!!
My Daughter came into town the next night not knowing we went to STK the night before, 
She went to STK, She shared this with me the next morning at coffee. Another horrible experience, she and her friend ordered all appetizers asking that they come out one after another but they brought them all at the same time and again the music was a problem way TOO LOUD!!! Her friend said I can hear anything your saying. They left never needing to return.
DON'T WASTE YOUR TIME!!!!!
IT APPEARS THEY WANT TO GIVE THIS RESTURANT THE NIGHT CLUB VIBE.
BUT PEOPLE DONT EAT AT A NIGHT CLUBS. AND THEY DONT WANT TO WAIT FOR A WAITER LIKE THEY WOULD WAIT FOR BARTENDER IN A BUSY CLUB!",negative
ch458,5/30/2014,revch1111,1,"Awful.  Got there late to our group.   Wouldn't serve us food, even an appetizer!   Our check took an hour, could have easily served us a small plate.  Crazy!!   I eat out at least five days a week, so this was nuts!!!",negative
ch458,5/28/2014,revch1112,5,"STK never disappoints! The crowd is very trendy and the music is always bumpin. The DJ plays hip hop to house and everything in between. It sometimes gets a little noisy but the more you drink the less it bothers you. As for the steaks, I think they are some of the best I've tried; however, I find myself craving their seafood platter. It has an  ample amount of seafood in the order for one but I usually take it up a notch and get the order for two. But whether you order the steak or seafood platter just make sure you get the cream corn. It is incredible!",positive
ch458,5/27/2014,revch1113,5,"Damn you STK why must you be so delicious?! STK is my ""go to"" restaurant when I come to Vegas. It's usually the first meal out I have. If you are sharing, the cowboy ribeye is where it's at. $85 but a whole lot of meat. The sides are changing but always good, highly recommend the Mac & Cheese if they have it",positive
ch458,5/26/2014,revch1114,5,Everything was superb. Steaks were cooked perfect. Tuna sashimi spicy and flavorful. Sides of bok choi and broccollini were great additions. An excellent meal only topped by the service of our waiter Mikey Tan,positive
